Date,Hour,MCP
23/09/2023,16,3539.1825
23/09/2023,17,3830.3675
23/09/2023,18,4327.54
23/09/2023,19,6179.6625
23/09/2023,20,10000.0
23/09/2023,21,10000.0
23/09/2023,22,10000.0
23/09/2023,23,6853.5925
23/09/2023,24,6199.407499999999
23/10/2023,1,5000.245
23/10/2023,2,3959.1625000000004
23/10/2023,3,3500.235
23/10/2023,4,3382.3225
23/10/2023,5,3549.7475
23/10/2023,6,4375.7675
23/10/2023,7,3949.1125
23/10/2023,8,3693.99
23/10/2023,9,3632.4475
23/10/2023,10,3623.45
23/10/2023,11,3467.94
23/10/2023,12,3387.9275
23/10/2023,13,3169.2799999999997
23/10/2023,14,2971.7075
23/10/2023,15,3359.135
23/10/2023,16,3623.5275
23/10/2023,17,4005.26
23/10/2023,18,7757.5075
23/10/2023,19,10000.0
23/10/2023,20,6343.3675
23/10/2023,21,3814.5699999999997
23/10/2023,22,3967.2650000000003
23/10/2023,23,3999.4224999999997
23/10/2023,24,3906.77
23/11/2023,1,3195.77
23/11/2023,2,3136.445
23/11/2023,3,3079.41
23/11/2023,4,3004.5975
23/11/2023,5,3133.025
23/11/2023,6,3822.7475
23/11/2023,7,4090.2225
23/11/2023,8,4666.9575
23/11/2023,9,4758.32
23/11/2023,10,4631.99
23/11/2023,11,4085.8775
23/11/2023,12,3840.4475
23/11/2023,13,3439.15
23/11/2023,14,3328.9375
23/11/2023,15,3617.415
23/11/2023,16,3909.6375
23/11/2023,17,5640.4775
23/11/2023,18,10000.0
23/11/2023,19,10000.0
23/11/2023,20,5756.21
23/11/2023,21,4566.845
23/11/2023,22,3968.785
23/11/2023,23,3666.585
23/11/2023,24,3334.7525
23/12/2023,1,3231.515
23/12/2023,2,3204.12
23/12/2023,3,3142.5625
23/12/2023,4,3135.5775
23/12/2023,5,3180.4425
23/12/2023,6,3441.985
23/12/2023,7,5858.5225
23/12/2023,8,10000.0
23/12/2023,9,10000.0
23/12/2023,10,10000.0
23/12/2023,11,9750.1225
23/12/2023,12,6296.077499999999
23/12/2023,13,3813.4674999999997
23/12/2023,14,3457.8450000000003
23/12/2023,15,3696.5
23/12/2023,16,4121.425
23/12/2023,17,9750.0375
23/12/2023,18,10000.0
23/12/2023,19,10000.0
23/12/2023,20,10000.0
23/12/2023,21,6485.1075
23/12/2023,22,4295.93
23/12/2023,23,3388.875
23/12/2023,24,3220.7125
24/01/2024,1,3098.645
24/01/2024,2,2818.3075
24/01/2024,3,2745.96
24/01/2024,4,2623.2675
24/01/2024,5,2775.3325
24/01/2024,6,3834.6974999999998
24/01/2024,7,9312.635
24/01/2024,8,10000.0
24/01/2024,9,10000.0
24/01/2024,10,10000.0
24/01/2024,11,10000.0
24/01/2024,12,10000.0
24/01/2024,13,7105.6025
24/01/2024,14,4018.2275
24/01/2024,15,4433.715
24/01/2024,16,6149.8725
24/01/2024,17,10000.0
24/01/2024,18,10000.0
24/01/2024,19,10000.0
24/01/2024,20,10000.0
24/01/2024,21,9500.119999999999
24/01/2024,22,5515.65
24/01/2024,23,4151.5225
24/01/2024,24,3373.63
24/02/2024,1,3635.3475
24/02/2024,2,3568.1075
24/02/2024,3,3427.675
24/02/2024,4,3334.7125
24/02/2024,5,3389.0725
24/02/2024,6,3792.245
24/02/2024,7,6312.924999999999
24/02/2024,8,10000.0
24/02/2024,9,8909.94
24/02/2024,10,6570.1825
24/02/2024,11,4767.5650000000005
24/02/2024,12,4205.1275
24/02/2024,13,3841.3775
24/02/2024,14,3383.1175000000003
24/02/2024,15,3527.705
24/02/2024,16,3747.5875
24/02/2024,17,5250.54
24/02/2024,18,6136.3150000000005
24/02/2024,19,8275.31
24/02/2024,20,10000.0
24/02/2024,21,5259.3925
24/02/2024,22,4194.2775
24/02/2024,23,3801.4275
24/02/2024,24,3600.9025
24/03/2024,1,4188.38
24/03/2024,2,3653.745
24/03/2024,3,3533.7574999999997
24/03/2024,4,3529.9075000000003
24/03/2024,5,3549.1375
24/03/2024,6,3663.245
24/03/2024,7,4342.5975
24/03/2024,8,4268.922500000001
24/03/2024,9,3426.295
24/03/2024,10,3252.225
24/03/2024,11,3305.9525
24/03/2024,12,3053.0625
24/03/2024,13,2702.785
24/03/2024,14,2270.395
24/03/2024,15,2792.5375
24/03/2024,16,3009.075
24/03/2024,17,3152.865
24/03/2024,18,2989.1025
24/03/2024,19,3435.465
24/03/2024,20,4151.9725
24/03/2024,21,4128.125
24/03/2024,22,4002.5924999999997
24/03/2024,23,3768.6175000000003
24/03/2024,24,3555.83
24/04/2023,1,6316.045
24/04/2023,2,4532.5625
24/04/2023,3,4044.4750000000004
24/04/2023,4,4000.7325
24/04/2023,5,4066.705
24/04/2023,6,4656.835
24/04/2023,7,4610.4075
24/04/2023,8,4253.6
24/04/2023,9,3495.3775
24/04/2023,10,3214.1175
24/04/2023,11,3065.6225000000004
24/04/2023,12,3028.7325
24/04/2023,13,2942.605
24/04/2023,14,2856.3775
24/04/2023,15,3160.8325
24/04/2023,16,3500.435
24/04/2023,17,4668.12
24/04/2023,18,5286.8875
24/04/2023,19,5988.530000000001
24/04/2023,20,9749.96
24/04/2023,21,7367.6125
24/04/2023,22,9556.6975
24/04/2023,23,10000.0
24/04/2023,24,10000.0
24/05/2023,1,9999.3475
24/05/2023,2,6737.425
24/05/2023,3,3885.3275
24/05/2023,4,4106.6025
24/05/2023,5,4040.025
24/05/2023,6,4209.795
24/05/2023,7,3887.2374999999997
24/05/2023,8,3286.955
24/05/2023,9,2997.1125
24/05/2023,10,3199.755
24/05/2023,11,3391.0625
24/05/2023,12,3508.0175
24/05/2023,13,3765.2525
24/05/2023,14,3547.3650000000002
24/05/2023,15,3951.0075
24/05/2023,16,3911.4674999999997
24/05/2023,17,3936.5775000000003
24/05/2023,18,3611.7975
24/05/2023,19,3846.4625
24/05/2023,20,5722.797500000001
24/05/2023,21,6539.8625
24/05/2023,22,8448.9375
24/05/2023,23,9999.3225
24/05/2023,24,9999.29
24/06/2023,1,10000.0
24/06/2023,2,9000.369999999999
24/06/2023,3,6250.47
24/06/2023,4,5199.44
24/06/2023,5,4519.74
24/06/2023,6,4609.84
24/06/2023,7,3640.745
24/06/2023,8,3373.995
24/06/2023,9,2849.1325
24/06/2023,10,2858.8875
24/06/2023,11,2762.8025
24/06/2023,12,3082.345
24/06/2023,13,3317.7174999999997
24/06/2023,14,3267.7775
24/06/2023,15,3398.3925
24/06/2023,16,3507.925
24/06/2023,17,3500.2075
24/06/2023,18,3455.925
24/06/2023,19,4086.2474999999995
24/06/2023,20,9749.965
24/06/2023,21,10000.0
24/06/2023,22,10000.0
24/06/2023,23,10000.0
24/06/2023,24,10000.0
24/07/2023,1,4437.4725
24/07/2023,2,3682.8275
24/07/2023,3,3600.5625
24/07/2023,4,3281.1225
24/07/2023,5,3203.55
24/07/2023,6,2800.1525
24/07/2023,7,3439.6125
24/07/2023,8,3255.8075
24/07/2023,9,3053.77
24/07/2023,10,3299.5699999999997
24/07/2023,11,3138.9525000000003
24/07/2023,12,3177.6225
24/07/2023,13,3177.535
24/07/2023,14,3038.0875
24/07/2023,15,3186.14
24/07/2023,16,3417.1675
24/07/2023,17,3491.71
24/07/2023,18,3543.6525
24/07/2023,19,5079.21
24/07/2023,20,10000.0
24/07/2023,21,10000.0
24/07/2023,22,10000.0
24/07/2023,23,10000.0
24/07/2023,24,10000.0
24/08/2023,1,10000.0
24/08/2023,2,10000.0
24/08/2023,3,10000.0
24/08/2023,4,10000.0
24/08/2023,5,10000.0
24/08/2023,6,10000.0
24/08/2023,7,10000.0
24/08/2023,8,10000.0
24/08/2023,9,6526.4175
24/08/2023,10,4980.16
24/08/2023,11,4674.48
24/08/2023,12,4197.955
24/08/2023,13,3999.48
24/08/2023,14,3982.2
24/08/2023,15,4486.8525
24/08/2023,16,6158.975
24/08/2023,17,7633.342500000001
24/08/2023,18,9118.44
24/08/2023,19,10000.0
24/08/2023,20,10000.0
24/08/2023,21,10000.0
24/08/2023,22,10000.0
24/08/2023,23,10000.0
24/08/2023,24,10000.0
24/09/2023,1,4284.9725
24/09/2023,2,3857.7875
24/09/2023,3,3857.365
24/09/2023,4,3506.1375
24/09/2023,5,3201.49
24/09/2023,6,3599.4875
24/09/2023,7,4363.0175
24/09/2023,8,3616.235
24/09/2023,9,2952.5225
24/09/2023,10,2186.7025
24/09/2023,11,1889.3075
24/09/2023,12,1500.425
24/09/2023,13,1434.1275
24/09/2023,14,1242.2825
24/09/2023,15,1547.9625
24/09/2023,16,2451.7525
24/09/2023,17,3282.105
24/09/2023,18,3511.0775000000003
24/09/2023,19,5541.205
24/09/2023,20,10000.0
24/09/2023,21,10000.0
24/09/2023,22,9808.25
24/09/2023,23,10000.0
24/09/2023,24,9196.69
24/10/2023,1,5000.645
24/10/2023,2,4168.27
24/10/2023,3,3998.4525
24/10/2023,4,3969.2799999999997
24/10/2023,5,3983.3625
24/10/2023,6,4369.0375
24/10/2023,7,3478.4275
24/10/2023,8,3346.5975
24/10/2023,9,3257.32
24/10/2023,10,3335.475
24/10/2023,11,2906.775
24/10/2023,12,2589.74
24/10/2023,13,2354.5025
24/10/2023,14,2304.1675
24/10/2023,15,2409.05
24/10/2023,16,2816.3625
24/10/2023,17,3371.95
24/10/2023,18,3721.935
24/10/2023,19,4206.1125
24/10/2023,20,3425.27
24/10/2023,21,3323.9025
24/10/2023,22,3984.285
24/10/2023,23,3869.52
24/10/2023,24,3722.68
24/11/2023,1,3404.5925
24/11/2023,2,3203.4325
24/11/2023,3,3167.98
24/11/2023,4,3115.3325
24/11/2023,5,3213.4025
24/11/2023,6,3774.9125
24/11/2023,7,3804.6475
24/11/2023,8,4753.0175
24/11/2023,9,5135.2875
24/11/2023,10,5226.280000000001
24/11/2023,11,4072.935
24/11/2023,12,3666.8875
24/11/2023,13,3414.9925000000003
24/11/2023,14,3164.105
24/11/2023,15,3502.1
24/11/2023,16,3689.1525
24/11/2023,17,5497.7699999999995
24/11/2023,18,10000.0
24/11/2023,19,10000.0
24/11/2023,20,6895.1075
24/11/2023,21,5247.585
24/11/2023,22,4016.3050000000003
24/11/2023,23,3607.6525
24/11/2023,24,3330.2475
24/12/2023,1,3050.98
24/12/2023,2,2960.3875
24/12/2023,3,2867.875
24/12/2023,4,2840.71
24/12/2023,5,2937.7775
24/12/2023,6,3120.98
24/12/2023,7,3700.88
24/12/2023,8,6072.3925
24/12/2023,9,8827.57
24/12/2023,10,7354.41
24/12/2023,11,4292.07
24/12/2023,12,3598.8875
24/12/2023,13,3234.8675
24/12/2023,14,3080.4700000000003
24/12/2023,15,3140.425
24/12/2023,16,3196.8025
24/12/2023,17,4035.98
24/12/2023,18,8313.035
24/12/2023,19,5275.5275
24/12/2023,20,4480.139999999999
24/12/2023,21,3804.4975
24/12/2023,22,3134.4025
24/12/2023,23,3049.19
24/12/2023,24,3005.065
25/01/2024,1,2918.2875
25/01/2024,2,2763.125
25/01/2024,3,2528.855
25/01/2024,4,2520.2825000000003
25/01/2024,5,2749.855
25/01/2024,6,3677.31
25/01/2024,7,9062.51
25/01/2024,8,10000.0
25/01/2024,9,10000.0
25/01/2024,10,10000.0
25/01/2024,11,10000.0
25/01/2024,12,10000.0
25/01/2024,13,6485.3575
25/01/2024,14,4052.365
25/01/2024,15,3925.4475
25/01/2024,16,6012.625
25/01/2024,17,10000.0
25/01/2024,18,10000.0
25/01/2024,19,10000.0
25/01/2024,20,10000.0
25/01/2024,21,10000.0
25/01/2024,22,5750.2825
25/01/2024,23,4087.3025
25/01/2024,24,3320.8225
25/02/2024,1,3577.5175
25/02/2024,2,3385.385
25/02/2024,3,3267.5125
25/02/2024,4,3287.6025
25/02/2024,5,3406.5175
25/02/2024,6,3853.44
25/02/2024,7,5456.2675
25/02/2024,8,5578.8025
25/02/2024,9,4888.889999999999
25/02/2024,10,3905.15
25/02/2024,11,3530.2275
25/02/2024,12,3615.5575
25/02/2024,13,3475.635
25/02/2024,14,3175.0950000000003
25/02/2024,15,3196.4075000000003
25/02/2024,16,3491.7
25/02/2024,17,3677.935
25/02/2024,18,3455.5925
25/02/2024,19,4225.425
25/02/2024,20,4463.9725
25/02/2024,21,3886.1075
25/02/2024,22,3783.2725
25/02/2024,23,3554.3725
25/02/2024,24,3406.295
25/03/2024,1,3587.535
25/03/2024,2,3525.0225
25/03/2024,3,3433.3475
25/03/2024,4,3333.19
25/03/2024,5,3402.2575
25/03/2024,6,3556.86
25/03/2024,7,3704.245
25/03/2024,8,3446.9875
25/03/2024,9,2519.9225
25/03/2024,10,1957.4275
25/03/2024,11,1675.67
25/03/2024,12,1664.6675
25/03/2024,13,1653.335
25/03/2024,14,1676.0025
25/03/2024,15,1659.325
25/03/2024,16,1838.1875
25/03/2024,17,2655.7225
25/03/2024,18,2693.3225
25/03/2024,19,3057.7225
25/03/2024,20,3427.2574999999997
25/03/2024,21,3100.0275
25/03/2024,22,3248.0575
25/03/2024,23,3293.59
25/03/2024,24,3375.35
25/04/2023,1,4893.315
25/04/2023,2,4230.175
25/04/2023,3,3943.9025
25/04/2023,4,3863.995
25/04/2023,5,3911.7125
25/04/2023,6,4674.8175
25/04/2023,7,4076.8275
25/04/2023,8,3725.625
25/04/2023,9,3443.73
25/04/2023,10,3167.0175
25/04/2023,11,2895.985
25/04/2023,12,2868.5074999999997
25/04/2023,13,2795.5225
25/04/2023,14,2677.1275
25/04/2023,15,3226.755
25/04/2023,16,3765.8075
25/04/2023,17,3710.0825
25/04/2023,18,3728.755
25/04/2023,19,4561.6025
25/04/2023,20,5823.155
25/04/2023,21,5307.645
25/04/2023,22,6267.87
25/04/2023,23,7049.875
25/04/2023,24,6757.6775
25/05/2023,1,4527.7525000000005
25/05/2023,2,3869.3475
25/05/2023,3,3662.31
25/05/2023,4,3501.975
25/05/2023,5,3396.2425000000003
25/05/2023,6,3348.1125
25/05/2023,7,2868.4925
25/05/2023,8,2205.2875
25/05/2023,9,2073.2625
25/05/2023,10,2052.58
25/05/2023,11,2380.2425
25/05/2023,12,2689.4425
25/05/2023,13,2773.4925000000003
25/05/2023,14,2647.3925
25/05/2023,15,2820.3675
25/05/2023,16,2995.585
25/05/2023,17,3055.695
25/05/2023,18,2841.935
25/05/2023,19,3300.2
25/05/2023,20,5073.1225
25/05/2023,21,4639.5225
25/05/2023,22,4852.705
25/05/2023,23,5777.0975
25/05/2023,24,5929.8525
25/06/2023,1,8929.2575
25/06/2023,2,7065.2075
25/06/2023,3,6072.04
25/06/2023,4,3964.5525
25/06/2023,5,4123.5675
25/06/2023,6,3787.25
25/06/2023,7,3520.205
25/06/2023,8,2704.5175
25/06/2023,9,1574.415
25/06/2023,10,1874.6875
25/06/2023,11,1649.8575
25/06/2023,12,1596.96
25/06/2023,13,1724.4
25/06/2023,14,1899.3625
25/06/2023,15,2302.335
25/06/2023,16,3000.2275
25/06/2023,17,2994.7125
25/06/2023,18,2612.6975
25/06/2023,19,3306.545
25/06/2023,20,4369.9825
25/06/2023,21,4990.3724999999995
25/06/2023,22,7648.2525000000005
25/06/2023,23,9988.3625
25/06/2023,24,8954.145
25/07/2023,1,7257.82
25/07/2023,2,5250.6825
25/07/2023,3,4340.975
25/07/2023,4,3564.105
25/07/2023,5,3333.96
25/07/2023,6,2940.065
25/07/2023,7,3817.92
25/07/2023,8,3143.7475
25/07/2023,9,2956.715
25/07/2023,10,3247.7575
25/07/2023,11,3155.06
25/07/2023,12,3045.2125
25/07/2023,13,3054.07
25/07/2023,14,3003.5125
25/07/2023,15,3142.8775
25/07/2023,16,3317.0675
25/07/2023,17,3354.6275
25/07/2023,18,3378.4700000000003
25/07/2023,19,4002.0150000000003
25/07/2023,20,8724.8775
25/07/2023,21,10000.0
25/07/2023,22,10000.0
25/07/2023,23,10000.0
25/07/2023,24,9999.9975
25/08/2023,1,10000.0
25/08/2023,2,10000.0
25/08/2023,3,9895.0
25/08/2023,4,7133.23
25/08/2023,5,8633.055
25/08/2023,6,10000.0
25/08/2023,7,10000.0
25/08/2023,8,10000.0
25/08/2023,9,8499.9225
25/08/2023,10,5860.5875
25/08/2023,11,4659.535
25/08/2023,12,4534.775
25/08/2023,13,4360.2325
25/08/2023,14,4110.475
25/08/2023,15,4773.8775000000005
25/08/2023,16,7173.0225
25/08/2023,17,9690.01
25/08/2023,18,10000.0
25/08/2023,19,10000.0
25/08/2023,20,10000.0
25/08/2023,21,10000.0
25/08/2023,22,10000.0
25/08/2023,23,10000.0
25/08/2023,24,10000.0
25/09/2023,1,3512.86
25/09/2023,2,3394.3175
25/09/2023,3,3267.44
25/09/2023,4,3229.44
25/09/2023,5,2876.0825
25/09/2023,6,3224.7725
25/09/2023,7,3913.1425
25/09/2023,8,3781.2025
25/09/2023,9,3373.0325
25/09/2023,10,3273.025
25/09/2023,11,3050.39
25/09/2023,12,2994.565
25/09/2023,13,2722.96
25/09/2023,14,2432.7225
25/09/2023,15,3014.3075
25/09/2023,16,3570.5875
25/09/2023,17,3876.8925
25/09/2023,18,5013.165
25/09/2023,19,10000.0
25/09/2023,20,10000.0
25/09/2023,21,10000.0
25/09/2023,22,10000.0
25/09/2023,23,10000.0
25/09/2023,24,9749.9975
25/10/2023,1,3932.5175
25/10/2023,2,3263.4575
25/10/2023,3,3162.9125
25/10/2023,4,3062.4625
25/10/2023,5,3163.64
25/10/2023,6,3907.7925
25/10/2023,7,4162.5625
25/10/2023,8,3985.89
25/10/2023,9,3870.9925
25/10/2023,10,3841.555
25/10/2023,11,3667.985
25/10/2023,12,3627.9025
25/10/2023,13,3488.305
25/10/2023,14,3135.2075
25/10/2023,15,3486.705
25/10/2023,16,3867.2425
25/10/2023,17,6612.1075
25/10/2023,18,10000.0
25/10/2023,19,10000.0
25/10/2023,20,8132.3099999999995
25/10/2023,21,4687.3975
25/10/2023,22,4912.84
25/10/2023,23,4844.445
25/10/2023,24,5264.67
25/11/2023,1,3180.5725
25/11/2023,2,3028.5575
25/11/2023,3,3035.775
25/11/2023,4,3010.4300000000003
25/11/2023,5,3080.355
25/11/2023,6,3496.5475
25/11/2023,7,3587.9049999999997
25/11/2023,8,3819.8325
25/11/2023,9,4141.17
25/11/2023,10,4159.5325
25/11/2023,11,3722.435
25/11/2023,12,3349.5625
25/11/2023,13,3233.8725
25/11/2023,14,3125.85
25/11/2023,15,3301.8575
25/11/2023,16,3599.1275
25/11/2023,17,4299.035
25/11/2023,18,10000.0
25/11/2023,19,10000.0
25/11/2023,20,4630.265
25/11/2023,21,4041.9275
25/11/2023,22,3290.1975
25/11/2023,23,3149.9075000000003
25/11/2023,24,3105.4
25/12/2023,1,3078.0074999999997
25/12/2023,2,2978.825
25/12/2023,3,2825.9825
25/12/2023,4,2887.19
25/12/2023,5,2938.145
25/12/2023,6,3131.5875
25/12/2023,7,3785.8525
25/12/2023,8,5432.29
25/12/2023,9,9125.6775
25/12/2023,10,8375.435
25/12/2023,11,6945.3825
25/12/2023,12,4870.0075
25/12/2023,13,3781.62
25/12/2023,14,3264.0675
25/12/2023,15,3300.6925
25/12/2023,16,3449.65
25/12/2023,17,4192.6825
25/12/2023,18,8874.76
25/12/2023,19,10000.0
25/12/2023,20,5020.3425
25/12/2023,21,4624.485000000001
25/12/2023,22,3717.6425
25/12/2023,23,3148.165
25/12/2023,24,3140.8199999999997
26/01/2024,1,3187.8475
26/01/2024,2,2897.815
26/01/2024,3,2818.54
26/01/2024,4,2801.555
26/01/2024,5,2835.615
26/01/2024,6,3665.4725
26/01/2024,7,7524.8125
26/01/2024,8,10000.0
26/01/2024,9,10000.0
26/01/2024,10,10000.0
26/01/2024,11,10000.0
26/01/2024,12,10000.0
26/01/2024,13,4097.975
26/01/2024,14,3277.9175
26/01/2024,15,3285.5975
26/01/2024,16,3522.4625
26/01/2024,17,5400.264999999999
26/01/2024,18,9025.24
26/01/2024,19,10000.0
26/01/2024,20,10000.0
26/01/2024,21,7780.3775000000005
26/01/2024,22,4298.9375
26/01/2024,23,3160.835
26/01/2024,24,3115.4475
26/02/2024,1,3236.2799999999997
26/02/2024,2,3146.295
26/02/2024,3,3021.35
26/02/2024,4,2984.365
26/02/2024,5,3128.0425
26/02/2024,6,3707.345
26/02/2024,7,6350.2725
26/02/2024,8,10000.0
26/02/2024,9,8240.59
26/02/2024,10,5437.02
26/02/2024,11,5199.985000000001
26/02/2024,12,4943.8975
26/02/2024,13,4057.9474999999998
26/02/2024,14,3806.2425000000003
26/02/2024,15,3836.0699999999997
26/02/2024,16,3928.1075
26/02/2024,17,4961.0075
26/02/2024,18,4536.635
26/02/2024,19,7359.4125
26/02/2024,20,8327.494999999999
26/02/2024,21,4301.64
26/02/2024,22,3904.455
26/02/2024,23,3607.7325
26/02/2024,24,3450.6775000000002
26/03/2024,1,3117.22
26/03/2024,2,2994.6325
26/03/2024,3,2959.075
26/03/2024,4,2925.8775
26/03/2024,5,2916.6275
26/03/2024,6,3060.3575
26/03/2024,7,3427.2675
26/03/2024,8,3325.585
26/03/2024,9,3055.2125
26/03/2024,10,2970.4925000000003
26/03/2024,11,2999.895
26/03/2024,12,2879.1925
26/03/2024,13,2323.15
26/03/2024,14,1999.805
26/03/2024,15,2368.6324999999997
26/03/2024,16,3010.3775
26/03/2024,17,3272.1875
26/03/2024,18,3376.7525
26/03/2024,19,3820.98
26/03/2024,20,4514.3425
26/03/2024,21,3938.6275
26/03/2024,22,3850.5825
26/03/2024,23,3804.9075
26/03/2024,24,3617.88
26/04/2023,1,5145.46
26/04/2023,2,4318.7725
26/04/2023,3,3886.925
26/04/2023,4,3810.26
26/04/2023,5,3927.695
26/04/2023,6,4659.855
26/04/2023,7,4106.6975
26/04/2023,8,3731.205
26/04/2023,9,3464.3275
26/04/2023,10,3265.8824999999997
26/04/2023,11,2920.0325
26/04/2023,12,2826.1025
26/04/2023,13,2762.1875
26/04/2023,14,2684.1974999999998
26/04/2023,15,3208.1075
26/04/2023,16,3619.285
26/04/2023,17,3653.8050000000003
26/04/2023,18,4271.137500000001
26/04/2023,19,5055.7925
26/04/2023,20,6586.3075
26/04/2023,21,5911.9175
26/04/2023,22,6549.9025
26/04/2023,23,7299.8075
26/04/2023,24,6658.172500000001
26/05/2023,1,3757.9425
26/05/2023,2,3176.2725
26/05/2023,3,2760.5225
26/05/2023,4,2555.4725
26/05/2023,5,2549.925
26/05/2023,6,2630.0525
26/05/2023,7,3169.8225
26/05/2023,8,2814.5375000000004
26/05/2023,9,2783.5
26/05/2023,10,2756.4675
26/05/2023,11,2827.1775000000002
26/05/2023,12,3091.1475
26/05/2023,13,3325.2025
26/05/2023,14,3179.7975
26/05/2023,15,3534.3475
26/05/2023,16,3638.205
26/05/2023,17,3773.1525
26/05/2023,18,3612.58
26/05/2023,19,3889.6275
26/05/2023,20,4710.3025
26/05/2023,21,4417.7
26/05/2023,22,4902.0425
26/05/2023,23,5410.8375
26/05/2023,24,4832.445
26/06/2023,1,3531.67
26/06/2023,2,3025.29
26/06/2023,3,2662.2825000000003
26/06/2023,4,2338.95
26/06/2023,5,2187.04
26/06/2023,6,2084.8975
26/06/2023,7,1928.095
26/06/2023,8,1810.9875000000002
26/06/2023,9,1529.18
26/06/2023,10,1629.3975
26/06/2023,11,1630.535
26/06/2023,12,1685.9975
26/06/2023,13,1932.2350000000001
26/06/2023,14,1745.5625
26/06/2023,15,2027.3674999999998
26/06/2023,16,2534.9425
26/06/2023,17,2464.7325
26/06/2023,18,2013.2375
26/06/2023,19,2459.0225
26/06/2023,20,4283.9025
26/06/2023,21,5188.9425
26/06/2023,22,6307.9075
26/06/2023,23,9599.3425
26/06/2023,24,7297.8150000000005
26/07/2023,1,9147.255
26/07/2023,2,6476.4325
26/07/2023,3,4667.610000000001
26/07/2023,4,4027.9249999999997
26/07/2023,5,3451.6275
26/07/2023,6,2945.51
26/07/2023,7,3842.825
26/07/2023,8,3274.705
26/07/2023,9,3010.4025
26/07/2023,10,3404.1025
26/07/2023,11,3241.8375
26/07/2023,12,3202.375
26/07/2023,13,3206.6275
26/07/2023,14,3075.6075
26/07/2023,15,3181.8075
26/07/2023,16,3387.2625
26/07/2023,17,3489.7625
26/07/2023,18,3469.135
26/07/2023,19,4290.5675
26/07/2023,20,9074.77
26/07/2023,21,10000.0
26/07/2023,22,10000.0
26/07/2023,23,10000.0
26/07/2023,24,10000.0
26/08/2023,1,10000.0
26/08/2023,2,10000.0
26/08/2023,3,7610.4574999999995
26/08/2023,4,6503.0
26/08/2023,5,7768.8775000000005
26/08/2023,6,10000.0
26/08/2023,7,10000.0
26/08/2023,8,10000.0
26/08/2023,9,7464.8775
26/08/2023,10,5222.9325
26/08/2023,11,4768.4325
26/08/2023,12,4455.455
26/08/2023,13,4089.8174999999997
26/08/2023,14,3982.15
26/08/2023,15,4753.59
26/08/2023,16,5928.4025
26/08/2023,17,8750.095000000001
26/08/2023,18,9025.4
26/08/2023,19,10000.0
26/08/2023,20,10000.0
26/08/2023,21,10000.0
26/08/2023,22,10000.0
26/08/2023,23,10000.0
26/08/2023,24,10000.0
26/09/2023,1,3691.6125
26/09/2023,2,3696.5475
26/09/2023,3,3514.4575
26/09/2023,4,3266.1975
26/09/2023,5,2996.7075
26/09/2023,6,3451.755
26/09/2023,7,3836.3875
26/09/2023,8,3621.895
26/09/2023,9,3251.01
26/09/2023,10,3087.3325
26/09/2023,11,2970.7175
26/09/2023,12,2612.6925
26/09/2023,13,1999.8874999999998
26/09/2023,14,1999.5275000000001
26/09/2023,15,2473.675
26/09/2023,16,3430.58
26/09/2023,17,3627.985
26/09/2023,18,3755.3774999999996
26/09/2023,19,5224.8724999999995
26/09/2023,20,10000.0
26/09/2023,21,8204.1
26/09/2023,22,6574.3099999999995
26/09/2023,23,5470.1225
26/09/2023,24,5597.5575
26/10/2023,1,4929.83
26/10/2023,2,4405.2875
26/10/2023,3,3976.9874999999997
26/10/2023,4,3958.94
26/10/2023,5,3993.71
26/10/2023,6,5201.665
26/10/2023,7,5075.7425
26/10/2023,8,4612.76
26/10/2023,9,3921.2625
26/10/2023,10,3762.915
26/10/2023,11,3669.6775
26/10/2023,12,3607.9475
26/10/2023,13,3466.7725
26/10/2023,14,3226.5875
26/10/2023,15,3555.5625
26/10/2023,16,3843.5575
26/10/2023,17,6546.875
26/10/2023,18,10000.0
26/10/2023,19,10000.0
26/10/2023,20,8382.1825
26/10/2023,21,4763.5275
26/10/2023,22,4641.63
26/10/2023,23,4593.9875
26/10/2023,24,5094.6224999999995
26/11/2023,1,2968.7925
26/11/2023,2,2673.6150000000002
26/11/2023,3,2477.395
26/11/2023,4,2346.6549999999997
26/11/2023,5,2656.4825
26/11/2023,6,3211.6125
26/11/2023,7,3345.52
26/11/2023,8,3518.9875
26/11/2023,9,3624.8025
26/11/2023,10,3518.9175
26/11/2023,11,3475.44
26/11/2023,12,3363.6625
26/11/2023,13,3056.35
26/11/2023,14,2961.2225
26/11/2023,15,3089.0825
26/11/2023,16,3242.165
26/11/2023,17,3387.18
26/11/2023,18,4823.03
26/11/2023,19,4350.8675
26/11/2023,20,3170.5975
26/11/2023,21,3427.01
26/11/2023,22,3161.5074999999997
26/11/2023,23,2895.66
26/11/2023,24,2863.895
26/12/2023,1,3065.8125
26/12/2023,2,2997.7349999999997
26/12/2023,3,2997.2625
26/12/2023,4,2996.8175
26/12/2023,5,3010.5625
26/12/2023,6,3323.77
26/12/2023,7,5017.2275
26/12/2023,8,10000.0
26/12/2023,9,10000.0
26/12/2023,10,10000.0
26/12/2023,11,9750.1325
26/12/2023,12,6555.84
26/12/2023,13,4043.0550000000003
26/12/2023,14,3506.45
26/12/2023,15,3618.6075
26/12/2023,16,3910.8825
26/12/2023,17,9002.7475
26/12/2023,18,10000.0
26/12/2023,19,10000.0
26/12/2023,20,10000.0
26/12/2023,21,6289.3175
